Family,Species,Sample Size,Elev_up,Elev_low,Elev_mid,RS,W_length,B_length,Dry_Weight,CTmax,CTmin,TTrange,STmax,STmin,STR,STmean,Location,DTmax,DTmin,DTmean,DTR
Noctuidae,CA_NOC275,1,1374,1374,1374,0,12.46,13.03,0.04683,,,,22.98333333,13.72,9.263333333,18.83833333,Malaysia,21.87130353,15.99444845,18.5976077,5.876855083
Erebidae,CA_RSARC01,1,1374,1374,1374,0,22.95,16.23,0.02513,,,,22.98333333,13.72,9.263333333,18.83833333,Malaysia,21.87130353,15.99444845,18.5976077,5.876855083
Erebidae,CA_RSARC123,1,1374,1374,1374,0,10.45,8.87,0.00587,,,,22.98333333,13.72,9.263333333,18.83833333,Malaysia,21.87130353,15.99444845,18.5976077,5.876855083
Erebidae,CA_RSARC47,1,1374,1374,1374,0,8.71,6.35,0.00319,,,,22.98333333,13.72,9.263333333,18.83833333,Malaysia,21.87130353,15.99444845,18.5976077,5.876855083
Erebidae,CA_RSARC48,1,1374,1374,1374,0,10.62,8.24,0.00767,,,,22.98333333,13.72,9.263333333,18.83833333,Malaysia,21.87130353,15.99444845,18.5976077,5.876855083
Crambidae,CA_RSCRA145,1,1374,1374,1374,0,11.08,11.41,0.00573,,,,22.98333333,13.72,9.263333333,18.83833333,Malaysia,21.87130353,15.99444845,18.5976077,5.876855083
Crambidae,CA_RSCRA151,1,1374,1374,1374,0,9.19,9.83,0.00462,,,,22.98333333,13.72,9.263333333,18.83833333,Malaysia,21.87130353,15.99444845,18.5976077,5.876855083
Crambidae,CA_RSCRA152,1,1374,1374,1374,0,8.34,9.15,0.00488,,,,22.98333333,13.72,9.263333333,18.83833333,Malaysia,21.87130353,15.99444845,18.5976077,5.876855083
Crambidae,CA_RSCRA153,1,1374,1374,1374,0,9.65,9.51,0.01021,,,,22.98333333,13.72,9.263333333,18.83833333,Malaysia,21.87130353,15.99444845,18.5976077,5.876855083
Crambidae,CA_RSCRA157,1,1374,1374,1374,0,13.77,12.35,0.0126,,,,22.98333333,13.72,9.263333333,18.83833333,Malaysia,21.87130353,15.99444845,18.5976077,5.876855083
Crambidae,CA_RSCRA163,1,1374,1374,1374,0,6.96,,0.00097,,,,22.98333333,13.72,9.263333333,18.83833333,Malaysia,21.87130353,15.99444845,18.5976077,5.876855083
Crambidae,CA_RSCRA221,1,1374,1374,1374,0,12.07,11.43,0.00521,,,,22.98333333,13.72,9.263333333,18.83833333,Malaysia,21.87130353,15.99444845,18.5976077,5.876855083
Crambidae,CA_RSCRA222,1,1374,1374,1374,0,14.18,14.15,0.0105,,,,22.98333333,13.72,9.263333333,18.83833333,Malaysia,21.87130353,15.99444845,18.5976077,5.876855083
Crambidae,CA_RSCRA237,1,1374,1374,1374,0,12.64,12.99,0.00703,,,,22.98333333,13.72,9.263333333,18.83833333,Malaysia,21.87130353,15.99444845,18.5976077,5.876855083
Crambidae,CA_RSCRA52,1,1374,1374,1374,0,12.15,12.07,0.00856,,,,22.98333333,13.72,9.263333333,18.83833333,Malaysia,21.87130353,15.99444845,18.5976077,5.876855083
Crambidae,CA_RSCRA60,1,1374,1374,1374,0,10.66,11.5,0.00631,,,,22.98333333,13.72,9.263333333,18.83833333,Malaysia,21.87130353,15.99444845,18.5976077,5.876855083
Crambidae,CA_RSCRA62,1,1374,1374,1374,0,8.47,9.61,0.00423,,,,22.98333333,13.72,9.263333333,18.83833333,Malaysia,21.87130353,15.99444845,18.5976077,5.876855083
Erebidae,CA_RSERE01,1,1374,1374,1374,0,11.89,12.09,0.12513,,,,22.98333333,13.72,9.263333333,18.83833333,Malaysia,21.87130353,15.99444845,18.5976077,5.876855083
Erebidae,CA_RSERE110,1,1374,1374,1374,0,7.44,7.82,0.00389,,,,22.98333333,13.72,9.263333333,18.83833333,Malaysia,21.87130353,15.99444845,18.5976077,5.876855083
Erebidae,CA_RSERE111,1,1374,1374,1374,0,7.88,7.07,0.00437,,,,22.98333333,13.72,9.263333333,18.83833333,Malaysia,21.87130353,15.99444845,18.5976077,5.876855083
Erebidae,CA_RSERE16,1,1374,1374,1374,0,19.16,15.29,0.02176,,,,22.98333333,13.72,9.263333333,18.83833333,Malaysia,21.87130353,15.99444845,18.5976077,5.876855083
Erebidae,CA_RSERE19,1,1374,1374,1374,0,12.67,10.82,0.01077,,,,22.98333333,13.72,9.263333333,18.83833333,Malaysia,21.87130353,15.99444845,18.5976077,5.876855083
Erebidae,CA_RSERE36,1,1374,1374,1374,0,19.35,20.78,0.04248,,,,22.98333333,13.72,9.263333333,18.83833333,Malaysia,21.87130353,15.99444845,18.5976077,5.876855083
Erebidae,CA_RSERE41,1,1374,1374,1374,0,12.29,9.34,0.00523,,,,22.98333333,13.72,9.263333333,18.83833333,Malaysia,21.87130353,15.99444845,18.5976077,5.876855083
Erebidae,CA_RSERE42,1,1374,1374,1374,0,,6.91,0.00288,,,,22.98333333,13.72,9.263333333,18.83833333,Malaysia,21.87130353,15.99444845,18.5976077,5.876855083
Erebidae,CA_RSERE53,1,1374,1374,1374,0,17.75,16.46,0.03042,,,,22.98333333,13.72,9.263333333,18.83833333,Malaysia,21.87130353,15.99444845,18.5976077,5.876855083
Erebidae,CA_RSERE54,1,1374,1374,1374,0,18.62,19.72,0.04077,,,,22.98333333,13.72,9.263333333,18.83833333,Malaysia,21.87130353,15.99444845,18.5976077,5.876855083
Erebidae,CA_RSERE55,1,1374,1374,1374,0,23.02,22.05,0.04841,,,,22.98333333,13.72,9.263333333,18.83833333,Malaysia,21.87130353,15.99444845,18.5976077,5.876855083
Erebidae,CA_RSERE60,21,1374,1374,1374,0,9.16952381,8.723333333,0.004940476,,,,22.98333333,13.72,9.263333333,18.83833333,Malaysia,21.87130353,15.99444845,18.5976077,5.876855083
Erebidae,CA_RSERE73,1,1374,1374,1374,0,10.79,12.02,0.00393,,,,22.98333333,13.72,9.263333333,18.83833333,Malaysia,21.87130353,15.99444845,18.5976077,5.876855083
Erebidae,CA_RSERE78,1,1374,1374,1374,0,9.39,7.83,0.00641,,,,22.98333333,13.72,9.263333333,18.83833333,Malaysia,21.87130353,15.99444845,18.5976077,5.876855083
Erebidae,CA_RSERE84,1,1374,1374,1374,0,10,8.25,0.00325,,,,22.98333333,13.72,9.263333333,18.83833333,Malaysia,21.87130353,15.99444845,18.5976077,5.876855083
Erebidae,CA_RSERE91,1,1374,1374,1374,0,7.44,5.87,0.00309,,,,22.98333333,13.72,9.263333333,18.83833333,Malaysia,21.87130353,15.99444845,18.5976077,5.876855083
Geometridae,CA_RSGEO115,1,1374,1374,1374,0,15.96,12.81,0.00419,,,,22.98333333,13.72,9.263333333,18.83833333,Malaysia,21.87130353,15.99444845,18.5976077,5.876855083
Geometridae,CA_RSGEO126,1,1374,1374,1374,0,9.03,6.45,0.00455,,,,22.98333333,13.72,9.263333333,18.83833333,Malaysia,21.87130353,15.99444845,18.5976077,5.876855083
Geometridae,CA_RSGEO128,1,1374,1374,1374,0,7.17,6.15,0.00259,,,,22.98333333,13.72,9.263333333,18.83833333,Malaysia,21.87130353,15.99444845,18.5976077,5.876855083
Geometridae,CA_RSGEO148,1,1374,1374,1374,0,9.13,8.04,0.00307,,,,22.98333333,13.72,9.263333333,18.83833333,Malaysia,21.87130353,15.99444845,18.5976077,5.876855083
Geometridae,CA_RSGEO168,1,1374,1374,1374,0,7.76,6.56,0.00278,,,,22.98333333,13.72,9.263333333,18.83833333,Malaysia,21.87130353,15.99444845,18.5976077,5.876855083
Geometridae,CA_RSGEO22,1,1374,1374,1374,0,17.01,16.49,0.07468,,,,22.98333333,13.72,9.263333333,18.83833333,Malaysia,21.87130353,15.99444845,18.5976077,5.876855083
Geometridae,CA_RSGEO48,1,1374,1374,1374,0,14.12,10.52,0.00764,,,,22.98333333,13.72,9.263333333,18.83833333,Malaysia,21.87130353,15.99444845,18.5976077,5.876855083
Geometridae,CA_RSGEO64,1,1374,1374,1374,0,19.46,13.74,0.01466,,,,22.98333333,13.72,9.263333333,18.83833333,Malaysia,21.87130353,15.99444845,18.5976077,5.876855083
Geometridae,CA_RSGEO79,1,1374,1374,1374,0,32.89,26.36,0.09121,,,,22.98333333,13.72,9.263333333,18.83833333,Malaysia,21.87130353,15.99444845,18.5976077,5.876855083
Erebidae,CA_RSHER14,1,1374,1374,1374,0,12.51,11.36,0.0048,,,,22.98333333,13.72,9.263333333,18.83833333,Malaysia,21.87130353,15.99444845,18.5976077,5.876855083
Erebidae,CA_RSLYM28,1,1374,1374,1374,0,13.42,11.82,0.00765,,,,22.98333333,13.72,9.263333333,18.83833333,Malaysia,21.87130353,15.99444845,18.5976077,5.876855083
Noctuidae,CA_RSNOC22,1,1374,1374,1374,0,11.41,11.81,0.01162,,,,22.98333333,13.72,9.263333333,18.83833333,Malaysia,21.87130353,15.99444845,18.5976077,5.876855083
Nolidae,CA_RSNOL03,1,1374,1374,1374,0,11.68,13.43,0.02858,,,,22.98333333,13.72,9.263333333,18.83833333,Malaysia,21.87130353,15.99444845,18.5976077,5.876855083
Nolidae,CA_RSNOL16,1,1374,1374,1374,0,16.97,18.57,0.05227,,,,22.98333333,13.72,9.263333333,18.83833333,Malaysia,21.87130353,15.99444845,18.5976077,5.876855083
Nolidae,CA_RSNOL17,1,1374,1374,1374,0,14.28,13.13,0.03287,,,,22.98333333,13.72,9.263333333,18.83833333,Malaysia,21.87130353,15.99444845,18.5976077,5.876855083
Nolidae,CA_RSNOL18,1,1374,1374,1374,0,13.54,14.18,0.029,,,,22.98333333,13.72,9.263333333,18.83833333,Malaysia,21.87130353,15.99444845,18.5976077,5.876855083
Nolidae,CA_RSNOL21,1,1374,1374,1374,0,12.7,13.2,0.01827,,,,22.98333333,13.72,9.263333333,18.83833333,Malaysia,21.87130353,15.99444845,18.5976077,5.876855083
Nolidae,CA_RSNOL36,1,1374,1374,1374,0,6.15,5.72,0.00241,,,,22.98333333,13.72,9.263333333,18.83833333,Malaysia,21.87130353,15.99444845,18.5976077,5.876855083
Nolidae,CA_RSNOL46,1,1374,1374,1374,0,8.42,9.03,0.00454,,,,22.98333333,13.72,9.263333333,18.83833333,Malaysia,21.87130353,15.99444845,18.5976077,5.876855083
Nolidae,CA_RSNOL64,2,1374,1374,1374,0,8.12,7.735,0.005355,,,,22.98333333,13.72,9.263333333,18.83833333,Malaysia,21.87130353,15.99444845,18.5976077,5.876855083
Nolidae,CA_RSNOL85,1,1374,1374,1374,0,7.36,7.48,0.00409,,,,22.98333333,13.72,9.263333333,18.83833333,Malaysia,21.87130353,15.99444845,18.5976077,5.876855083
Nolidae,CA_RSNOL86,1,1374,1374,1374,0,6.7,5.85,0.00376,,,,22.98333333,13.72,9.263333333,18.83833333,Malaysia,21.87130353,15.99444845,18.5976077,5.876855083
Nolidae,CA_RSNOL87,1,1374,1374,1374,0,6.16,5.07,0.00094,,,,22.98333333,13.72,9.263333333,18.83833333,Malaysia,21.87130353,15.99444845,18.5976077,5.876855083
Pyralidae,CA_RSPYR01,1,1374,1374,1374,0,24.7,22.45,0.1017,,,,22.98333333,13.72,9.263333333,18.83833333,Malaysia,21.87130353,15.99444845,18.5976077,5.876855083
Pyralidae,CA_RSPYR02,1,1374,1374,1374,0,11.98,12.61,0.0147,,,,22.98333333,13.72,9.263333333,18.83833333,Malaysia,21.87130353,15.99444845,18.5976077,5.876855083
Pyralidae,CA_RSPYR25,1,1374,1374,1374,0,10.06,9.88,0.01771,,,,22.98333333,13.72,9.263333333,18.83833333,Malaysia,21.87130353,15.99444845,18.5976077,5.876855083
Pyralidae,CA_RSPYR26,1,1374,1374,1374,0,8.04,7.61,0.00281,,,,22.98333333,13.72,9.263333333,18.83833333,Malaysia,21.87130353,15.99444845,18.5976077,5.876855083
Pyralidae,CA_RSPYR28,1,1374,1374,1374,0,9.73,11.01,0.00519,,,,22.98333333,13.72,9.263333333,18.83833333,Malaysia,21.87130353,15.99444845,18.5976077,5.876855083
Pyralidae,CA_RSPYR33,1,1374,1374,1374,0,8.41,9.28,0.00366,,,,22.98333333,13.72,9.263333333,18.83833333,Malaysia,21.87130353,15.99444845,18.5976077,5.876855083
Pyralidae,CA_RSPYR43,1,1374,1374,1374,0,9.09,10.17,0.0028,,,,22.98333333,13.72,9.263333333,18.83833333,Malaysia,21.87130353,15.99444845,18.5976077,5.876855083
Pyralidae,CA_RSPYR52,1,1374,1374,1374,0,7.88,8.59,0.0037,,,,22.98333333,13.72,9.263333333,18.83833333,Malaysia,21.87130353,15.99444845,18.5976077,5.876855083
Pyralidae,CA_RSPYR53,1,1374,1374,1374,0,9.33,9.72,0.00689,,,,22.98333333,13.72,9.263333333,18.83833333,Malaysia,21.87130353,15.99444845,18.5976077,5.876855083
Pyralidae,CA_RSPYR54,1,1374,1374,1374,0,7.1,7.96,0.00152,,,,22.98333333,13.72,9.263333333,18.83833333,Malaysia,21.87130353,15.99444845,18.5976077,5.876855083
Pyralidae,CA_RSPYR55,1,1374,1374,1374,0,6.14,6.58,0.0018,,,,22.98333333,13.72,9.263333333,18.83833333,Malaysia,21.87130353,15.99444845,18.5976077,5.876855083
Pyralidae,CA_RSPYR56,1,1374,1374,1374,0,7.96,,0.00192,,,,22.98333333,13.72,9.263333333,18.83833333,Malaysia,21.87130353,15.99444845,18.5976077,5.876855083
Pyralidae,CA_RSPYR57,1,1374,1374,1374,0,8.49,8.88,0.0045,,,,22.98333333,13.72,9.263333333,18.83833333,Malaysia,21.87130353,15.99444845,18.5976077,5.876855083
Pyralidae,CA_RSPYR58,1,1374,1374,1374,0,7.39,6.66,0.00309,,,,22.98333333,13.72,9.263333333,18.83833333,Malaysia,21.87130353,15.99444845,18.5976077,5.876855083
Pyralidae,CA_RSPYR59,1,1374,1374,1374,0,6.65,5.77,0.00177,,,,22.98333333,13.72,9.263333333,18.83833333,Malaysia,21.87130353,15.99444845,18.5976077,5.876855083
Pyralidae,CA_RSPYR75,1,1374,1374,1374,0,7.73,6.48,0.00264,,,,22.98333333,13.72,9.263333333,18.83833333,Malaysia,21.87130353,15.99444845,18.5976077,5.876855083
Tortricidae,CA_RSTOR02,1,1374,1374,1374,0,8.51,9.09,0.00337,,,,22.98333333,13.72,9.263333333,18.83833333,Malaysia,21.87130353,15.99444845,18.5976077,5.876855083
Nolidae,CA_NOL14,7,1802,1372,1587,430,7.695714286,6.457142857,0.00263,40.5,,,21.71,12.74,8.97,17.77,Malaysia,20.24848494,14.70743448,17.25334363,5.541050454
Erebidae,CA_RSARC04,2,1800,1374,1587,426,26.79,19.305,0.05033,,,,21.71,12.74,8.97,17.77,Malaysia,20.24848494,14.70743448,17.25334363,5.541050454
Pyralidae,CA_PYR38,8,1802,509,1155.5,1293,10.5025,9.74875,0.011055,,2.25,,24.35,15.12,9.24,20.22,Malaysia,23.20671312,17.91517726,20.11804681,5.29153586
Erebidae,CA_RSARC124,1,1956,1956,1956,0,6.22,5.83,0.00185,,,,19.83,10.79,9.04,15.85166667,Malaysia,17.32554481,13.31668563,15.06164025,4.008859175
Erebidae,CA_RSERE49,1,1956,1956,1956,0,9.6,9.14,0.00472,,,,19.83,10.79,9.04,15.85166667,Malaysia,17.32554481,13.31668563,15.06164025,4.008859175
Erebidae,CA_RSERE86,1,1956,1956,1956,0,8.15,8.31,0.00459,,,,19.83,10.79,9.04,15.85166667,Malaysia,17.32554481,13.31668563,15.06164025,4.008859175
Erebidae,CA_RSERE95,1,1956,1956,1956,0,6.67,5.94,0.00158,,,,19.83,10.79,9.04,15.85166667,Malaysia,17.32554481,13.31668563,15.06164025,4.008859175
Erebidae,CA_RSHER15,1,1956,1956,1956,0,11.28,11.53,0.00826,,,,19.83,10.79,9.04,15.85166667,Malaysia,17.32554481,13.31668563,15.06164025,4.008859175
Erebidae,CA_RSLYM22,1,1956,1956,1956,0,11.57,10.86,0.00818,,,,19.83,10.79,9.04,15.85166667,Malaysia,17.32554481,13.31668563,15.06164025,4.008859175
Erebidae,CA_RSLYM32,1,1956,1956,1956,0,8.33,7.5,0.00425,,,,19.83,10.79,9.04,15.85166667,Malaysia,17.32554481,13.31668563,15.06164025,4.008859175
Erebidae,CA_RSARC132,1,1802,1802,1802,0,7.5,4.92,0.00179,,,,19.83,10.79,9.04,15.85166667,Malaysia,18.69920437,14.29917497,16.1418921,4.400029398
Erebidae,CA_RSARC85,1,1802,1802,1802,0,9.66,6.96,0.0034,,,,19.83,10.79,9.04,15.85166667,Malaysia,18.69920437,14.29917497,16.1418921,4.400029398
Crambidae,CA_RSCRA150,1,1802,1802,1802,0,8.66,7.12,0.00299,,,,19.83,10.79,9.04,15.85166667,Malaysia,18.69920437,14.29917497,16.1418921,4.400029398
Crambidae,CA_RSCRA199,1,1802,1802,1802,0,12.6,11.22,0.00307,,,,19.83,10.79,9.04,15.85166667,Malaysia,18.69920437,14.29917497,16.1418921,4.400029398
Nolidae,CA_RSNOL39,1,1802,1802,1802,0,7.57,6.43,0.00172,,,,19.83,10.79,9.04,15.85166667,Malaysia,18.69920437,14.29917497,16.1418921,4.400029398
Nolidae,CA_RSNOL57,1,1802,1802,1802,0,8.86,6.9,0.00612,,,,19.83,10.79,9.04,15.85166667,Malaysia,18.69920437,14.29917497,16.1418921,4.400029398
Nolidae,CA_RSNOL58,1,1802,1802,1802,0,8.55,6.53,0.00232,,,,19.83,10.79,9.04,15.85166667,Malaysia,18.69920437,14.29917497,16.1418921,4.400029398
Nolidae,CA_RSNOL60,2,1802,1802,1802,0,7.085,5.63,0.00213,,,,19.83,10.79,9.04,15.85166667,Malaysia,18.69920437,14.29917497,16.1418921,4.400029398
Nolidae,CA_RSNOL76,1,1802,1802,1802,0,5.99,5.35,0.00203,,,,19.83,10.79,9.04,15.85166667,Malaysia,18.69920437,14.29917497,16.1418921,4.400029398
Erebidae,CA_RSARC84,4,1802,1800,1801,2,8.74,6.685,0.00255,,,,19.84,10.8,9.04,15.86,Malaysia,18.70812423,14.30555477,16.14890672,4.402569465
Crambidae,CA_RSCRA124,2,1802,796,1299,1006,8.51,6.235,0.00222,,,,23.45,14.19,9.25,19.3,Malaysia,22.47465609,16.70583994,19.14507081,5.76881615
Pyralidae,CA_RSPYR21,2,1802,796,1299,1006,8.055,7.87,0.002775,,,,23.45,14.19,9.25,19.3,Malaysia,22.47465609,16.70583994,19.14507081,5.76881615
Pyralidae,CA_RSPYR24,6,1802,796,1299,1006,8.175,8.491666667,0.003498333,,,,23.45,14.19,9.25,19.3,Malaysia,22.47465609,16.70583994,19.14507081,5.76881615
Erebidae,CA_RSERE125,1,800,800,800,0,12.19,9.74,0.00955,,,,25.99,16.91,9.08,21.96,Malaysia,24.73496611,19.6350548,21.77663678,5.09991132
Geometridae,CA_RSGEO100,1,800,800,800,0,19.85,16.05,0.00731,,,,25.99,16.91,9.08,21.96,Malaysia,24.73496611,19.6350548,21.77663678,5.09991132
Geometridae,CA_RSGEO59,1,800,800,800,0,9.23,7.19,0.00416,,,,25.99,16.91,9.08,21.96,Malaysia,24.73496611,19.6350548,21.77663678,5.09991132
Erebidae,CA_RSHER07,1,800,800,800,0,6.08,5.18,0.00138,,,,25.99,16.91,9.08,21.96,Malaysia,24.73496611,19.6350548,21.77663678,5.09991132
Pyralidae,CA_RSPYR07,1,800,800,800,0,15.19,14.48,0.05223,,,,25.99,16.91,9.08,21.96,Malaysia,24.73496611,19.6350548,21.77663678,5.09991132
Thyatiridae,CA_RSTHY04,1,800,800,800,0,7.78,7.29,0.00308,,,,25.99,16.91,9.08,21.96,Malaysia,24.73496611,19.6350548,21.77663678,5.09991132
Uraniidae,CA_RSURA04,1,800,800,800,0,10.29,7.37,0.00387,,,,25.99,16.91,9.08,21.96,Malaysia,24.73496611,19.6350548,21.77663678,5.09991132
Geometridae,CA_RSGEO120,3,1800,470,1135,1330,7.373333333,5.813333333,0.001923333,,,,24.48,15.25,9.23,20.35,Malaysia,23.29977613,18.08380078,20.25501188,5.215975353
Geometridae,CA_RSGEO139,2,800,796,798,4,8.83,8.04,0.00313,,,,26.05,16.98,9.07,22.02,Malaysia,24.74315381,19.63896107,21.7825348,5.104192742
Erebidae,CA_RSHER36,2,1802,1374,1588,428,11.97,9.56,0.010625,,,,21.7,12.73,8.97,17.76,Malaysia,20.24142614,14.70592033,17.24833251,5.535505808
Noctuidae,CA_RSNOC11,2,1374,140,757,1234,18.425,15.735,0.10538,,,,26.44,17.36,9.09,22.39,Malaysia,24.91100156,19.71903965,21.90344424,5.191961908
Nolidae,CA_RSNOL13,1,140,140,140,0,17.78,19.32,0.0675,,,,30.41333333,21.16666667,9.246666667,26.20638889,Malaysia,27.43690555,20.92412473,23.72298391,6.512780822
Nolidae,CA_RSNOL14,1,140,140,140,0,15.86,17.48,0.05492,,,,30.41333333,21.16666667,9.246666667,26.20638889,Malaysia,27.43690555,20.92412473,23.72298391,6.512780822
Thyatiridae,CA_RSTHY03,1,140,140,140,0,9.72,6.25,0.00404,,,,30.41333333,21.16666667,9.246666667,26.20638889,Malaysia,27.43690555,20.92412473,23.72298391,6.512780822
Erebidae,"""Adrapsa"" sp.",1,1511,1511,1511,0,,14.59,,,,,23.88,5.38,18.49,15.98,Taiwan,24.2957211,17.18614029,19.93321032,7.109580808
Noctuidae,"""Rivula"" sp.",1,1511,1511,1511,0,8.95,8.17,,,,,23.88,5.38,18.49,15.98,Taiwan,24.2957211,17.18614029,19.93321032,7.109580808
Geometridae,Acolutha pulchella semifulva,2,1511,1511,1511,0,10.85,8.08,,,,,23.88,5.38,18.49,15.98,Taiwan,24.2957211,17.18614029,19.93321032,7.109580808
Erebidae,Adrapsa incertalis,1,1511,1511,1511,0,22.92,18.21,,,,,23.88,5.38,18.49,15.98,Taiwan,24.2957211,17.18614029,19.93321032,7.109580808
Geometridae,Alcis maculata taiwanica,1,1511,1511,1511,0,18.9,14.59,,,,,23.88,5.38,18.49,15.98,Taiwan,24.2957211,17.18614029,19.93321032,7.109580808
Erebidae,Anatatha wilemani,2,1511,1511,1511,0,23.47,19.925,,,,,23.88,5.38,18.49,15.98,Taiwan,24.2957211,17.18614029,19.93321032,7.109580808
Crambidae,Botyodes principalis,1,1511,1511,1511,0,24,22.48,,,,,23.88,5.38,18.49,15.98,Taiwan,24.2957211,17.18614029,19.93321032,7.109580808
Limacodidae,Chibiraga banghaasi,1,1511,1511,1511,0,,,,,,,23.88,5.38,18.49,15.98,Taiwan,24.2957211,17.18614029,19.93321032,7.109580808
Erebidae,Cidariplura sp.,1,1511,1511,1511,0,,12.78,,,,,23.88,5.38,18.49,15.98,Taiwan,24.2957211,17.18614029,19.93321032,7.109580808
Geometridae,Comostola laesaria,1,1511,1511,1511,0,6.78,,,,,,23.88,5.38,18.49,15.98,Taiwan,24.2957211,17.18614029,19.93321032,7.109580808
Geometridae,Comostola satoi,1,1511,1511,1511,0,12.02,9.27,,,,,23.88,5.38,18.49,15.98,Taiwan,24.2957211,17.18614029,19.93321032,7.109580808
Geometridae,Corymica pryeri,1,1511,1511,1511,0,18.87,13.93,,,,,23.88,5.38,18.49,15.98,Taiwan,24.2957211,17.18614029,19.93321032,7.109580808
Crambidae,Cymoriza sp.,1,1511,1511,1511,0,12.66,9.91,,,,,23.88,5.38,18.49,15.98,Taiwan,24.2957211,17.18614029,19.93321032,7.109580808
Geometridae,Dindica wilemani,2,1511,1511,1511,0,24.24,21.64,,,,,23.88,5.38,18.49,15.98,Taiwan,24.2957211,17.18614029,19.93321032,7.109580808
Geometridae,Ecliptopera delecta,2,1511,1511,1511,0,17.515,13.885,,,,,23.88,5.38,18.49,15.98,Taiwan,24.2957211,17.18614029,19.93321032,7.109580808
Geometridae,Ecliptopera rectilinea kanshinensis,1,1511,1511,1511,0,16.56,10.4,,,,,23.88,5.38,18.49,15.98,Taiwan,24.2957211,17.18614029,19.93321032,7.109580808
Erebidae,Eudocima okurai,1,1511,1511,1511,0,,31.71,,,,,23.88,5.38,18.49,15.98,Taiwan,24.2957211,17.18614029,19.93321032,7.109580808
Notodontidae,Euhampsonia formosana,1,1511,1511,1511,0,,31.6,,,,,23.88,5.38,18.49,15.98,Taiwan,24.2957211,17.18614029,19.93321032,7.109580808
Geometridae,Euryobeidia largeteaui,1,1511,1511,1511,0,,16.97,,,,,23.88,5.38,18.49,15.98,Taiwan,24.2957211,17.18614029,19.93321032,7.109580808
Notodontidae,Fentonia macroparabolica,1,1511,1511,1511,0,24.05,18.44,,,,,23.88,5.38,18.49,15.98,Taiwan,24.2957211,17.18614029,19.93321032,7.109580808
Noctuidae,Genoveva magnirena,1,1511,1511,1511,0,26.76,22.45,,,,,23.88,5.38,18.49,15.98,Taiwan,24.2957211,17.18614029,19.93321032,7.109580808
Notodontidae,Higena trichosticha,3,1511,1511,1511,0,21.01,17.59333333,,,,,23.88,5.38,18.49,15.98,Taiwan,24.2957211,17.18614029,19.93321032,7.109580808
Erebidae,Hipoepa biasalis,2,1511,1511,1511,0,10.03,8.02,,,,,23.88,5.38,18.49,15.98,Taiwan,24.2957211,17.18614029,19.93321032,7.109580808
Noctuidae,Karana gemmifera,1,1511,1511,1511,0,,15.42,,,,,23.88,5.38,18.49,15.98,Taiwan,24.2957211,17.18614029,19.93321032,7.109580808
Erebidae,Lithosiinae sp._white&black_spot,1,1511,1511,1511,0,7.32,5.97,,,,,23.88,5.38,18.49,15.98,Taiwan,24.2957211,17.18614029,19.93321032,7.109580808
Erebidae,Lygniodes hypoleuca,2,1511,1511,1511,0,,25.885,,,,,23.88,5.38,18.49,15.98,Taiwan,24.2957211,17.18614029,19.93321032,7.109580808
Geometridae,Maxates grandificaria,1,1511,1511,1511,0,17.06,13.89,,,,,23.88,5.38,18.49,15.98,Taiwan,24.2957211,17.18614029,19.93321032,7.109580808
Lasiocampidae,Metanastria hyrtaca,2,1511,1511,1511,0,,32.425,,,,,23.88,5.38,18.49,15.98,Taiwan,24.2957211,17.18614029,19.93321032,7.109580808
Erebidae,Neachrostia limbata,5,1511,1511,1511,0,11,7.462,,,,,23.88,5.38,18.49,15.98,Taiwan,24.2957211,17.18614029,19.93321032,7.109580808
Lecithoceridae,Nosphistica acriella,1,1511,1511,1511,0,12.56,9.52,,,,,23.88,5.38,18.49,15.98,Taiwan,24.2957211,17.18614029,19.93321032,7.109580808
Drepanidae,Oreta brunnea,1,1511,1511,1511,0,,11.64,,,,,23.88,5.38,18.49,15.98,Taiwan,24.2957211,17.18614029,19.93321032,7.109580808
Erebidae,Oruza mira,1,1511,1511,1511,0,13.96,9.24,,,,,23.88,5.38,18.49,15.98,Taiwan,24.2957211,17.18614029,19.93321032,7.109580808
Erebidae,Perciana taiwana,1,1511,1511,1511,0,,,,,,,23.88,5.38,18.49,15.98,Taiwan,24.2957211,17.18614029,19.93321032,7.109580808
Erebidae,Semiothisops macariata,1,1511,1511,1511,0,22.78,19.61,,,,,23.88,5.38,18.49,15.98,Taiwan,24.2957211,17.18614029,19.93321032,7.109580808
Erebidae,Spilarctia sp.,2,1511,1511,1511,0,21.67,16.93,,,,,23.88,5.38,18.49,15.98,Taiwan,24.2957211,17.18614029,19.93321032,7.109580808
